Type,Sample,Size,ms,Repetition
PEPTIDES,49,60000,24087.007,1
PEPTIDES,49,60000,24078.677,2
PEPTIDES,49,60000,23951.965,3
PEPTIDES,49,60000,23911.144,4
PEPTIDES,49,60000,23943.120,5
PEPTIDES,49,80000,24455.517,1
PEPTIDES,49,80000,24359.529,2
PEPTIDES,49,80000,24246.937,3
PEPTIDES,49,80000,24267.169,4
PEPTIDES,49,80000,24327.203,5
PEPTIDES,49,100000,25118.882,1
PEPTIDES,49,100000,24716.605,2
PEPTIDES,49,100000,24687.687,3
PEPTIDES,49,100000,24772.931,4
PEPTIDES,49,100000,24815.165,5
PEPTIDES,49,120000,25241.257,1
PEPTIDES,49,120000,25326.221,2
PEPTIDES,49,120000,27270.193,3
PEPTIDES,49,120000,25412.078,4
PEPTIDES,49,120000,26128.876,5
PEPTIDES,49,140000,25754.157,1
PEPTIDES,49,140000,25834.551,2
PEPTIDES,49,140000,25735.063,3
PEPTIDES,49,140000,25923.625,4
PEPTIDES,49,140000,26353.448,5
PEPTIDES,49,160000,26082.137,1
PEPTIDES,49,160000,26130.445,2
PEPTIDES,49,160000,25735.429,3
RSIDS,0,100000,24276.882,1
RSIDS,0,100000,24811.903,2
RSIDS,0,100000,27137.285,3
RSIDS,0,600000,23932.940,1
RSIDS,0,600000,28805.498,2
RSIDS,0,600000,23921.086,3
RSIDS,0,120000,36325.729,1
RSIDS,0,120000,32165.198,2
RSIDS,0,120000,31567.211,3
RSIDS,0,1800000,48528.438,1
RSIDS,0,1800000,54332.524,2
RSIDS,0,1800000,49589.660,3
RSIDS,1,100000,23023.317,1
RSIDS,1,100000,22949.386,2
RSIDS,1,100000,22720.480,3
RSIDS,1,600000,23174.028,1
RSIDS,1,600000,23566.908,2
RSIDS,1,600000,23257.697,3
RSIDS,1,120000,30938.454,1
RSIDS,1,120000,31594.948,2
RSIDS,1,120000,31717.200,3
RSIDS,1,1800000,56783.569,1
RSIDS,1,1800000,49916.266,2
RSIDS,1,1800000,55981.200,3
RSIDS,2,100000,23063.574,1
RSIDS,2,100000,22831.047,2
RSIDS,2,100000,22832.929,3
RSIDS,2,600000,23428.426,1
RSIDS,2,600000,23119.341,2
RSIDS,2,600000,23122.920,3
RSIDS,2,120000,30945.363,1
RSIDS,2,120000,31372.175,2
RSIDS,2,120000,31044.496,3
RSIDS,2,1800000,49965.523,1
RSIDS,2,1800000,55201.229,2
RSIDS,2,1800000,49962.197,3
RSIDS,3,100000,22947.732,1
RSIDS,3,100000,22757.770,2
RSIDS,3,100000,22822.353,3
RSIDS,3,600000,23343.124,1
RSIDS,3,600000,22990.850,2
RSIDS,3,600000,23095.076,3
RSIDS,3,120000,31078.461,1
RSIDS,3,120000,31101.744,2
RSIDS,3,120000,30761.618,3
RSIDS,3,1800000,55644.628,1
RSIDS,3,1800000,49432.043,2
RSIDS,3,1800000,56023.868,3
RSIDS,4,100000,22680.204,1
RSIDS,4,100000,22727.541,2
RSIDS,4,100000,22986.514,3
RSIDS,4,600000,22993.208,1
RSIDS,4,600000,23137.282,2
RSIDS,4,600000,22833.208,3
RSIDS,4,120000,30796.740,1
RSIDS,4,120000,30919.230,2
RSIDS,4,120000,31039.537,3
RSIDS,4,1800000,48942.626,1
RSIDS,4,1800000,55167.714,2
RSIDS,4,1800000,48778.242,3
RSIDS,5,100000,23086.338,1
RSIDS,5,100000,22776.995,2
RSIDS,5,100000,22957.662,3
RSIDS,5,600000,23413.828,1
RSIDS,5,600000,23140.555,2
RSIDS,5,600000,28366.111,3
RSIDS,5,120000,30626.479,1
RSIDS,5,120000,30764.872,2
RSIDS,5,120000,30365.949,3
RSIDS,5,1800000,47397.285,1
RSIDS,5,1800000,54367.830,2
RSIDS,5,1800000,54900.289,3
RSIDS,6,100000,22760.703,1
RSIDS,6,100000,22971.581,2
RSIDS,6,100000,22696.332,3
RSIDS,6,600000,23027.599,1
RSIDS,6,600000,23158.257,2
RSIDS,6,600000,24061.347,3
RSIDS,6,120000,30622.286,1
RSIDS,6,120000,36232.056,2
RSIDS,6,120000,30296.995,3
RSIDS,6,1800000,54767.591,1
RSIDS,6,1800000,48201.806,2
RSIDS,6,1800000,55402.798,3
RSIDS,7,100000,23054.803,1
RSIDS,7,100000,22975.141,2
RSIDS,7,100000,23240.814,3
RSIDS,7,600000,23080.953,1
RSIDS,7,600000,23360.324,2
RSIDS,7,600000,28273.015,3
RSIDS,7,120000,30860.529,1
RSIDS,7,120000,30433.327,2
RSIDS,7,120000,36005.201,3
RSIDS,7,1800000,54925.334,1
RSIDS,7,1800000,54547.532,2
RSIDS,7,1800000,48857.340,3
RSIDS,8,100000,22780.747,1
RSIDS,8,100000,23278.865,2
RSIDS,8,100000,23029.142,3
RSIDS,8,600000,23227.242,1
RSIDS,8,600000,23053.319,2
RSIDS,8,600000,23122.625,3
RSIDS,8,120000,30701.370,1
RSIDS,8,120000,30470.854,2
RSIDS,8,120000,37064.537,3
RSIDS,8,1800000,54448.308,1
RSIDS,8,1800000,49117.502,2
RSIDS,8,1800000,55790.411,3
RSIDS,9,100000,24116.649,1
RSIDS,9,100000,23541.302,2
RSIDS,9,100000,28142.210,3
RSIDS,9,600000,23556.981,1
RSIDS,9,600000,23083.831,2
RSIDS,9,600000,23136.982,3
RSIDS,9,120000,30601.348,1
RSIDS,9,120000,36686.969,2
RSIDS,9,120000,30598.227,3
RSIDS,9,1800000,48481.048,1
RSIDS,9,1800000,55259.672,2
RSIDS,9,1800000,55152.001,3
RSIDS,10,100000,23814.749,1
RSIDS,10,100000,23123.778,2
RSIDS,10,100000,23221.808,3
RSIDS,10,600000,23304.355,1
RSIDS,10,600000,23481.364,2
RSIDS,10,600000,23369.598,3
RSIDS,10,120000,31683.987,1
RSIDS,10,120000,36554.655,2
RSIDS,10,120000,30639.319,3
RSIDS,10,1800000,55248.033,1
RSIDS,10,1800000,48137.167,2
RSIDS,10,1800000,54995.647,3
RSIDS,11,100000,25439.420,1
RSIDS,11,100000,22712.612,2
RSIDS,11,100000,22921.794,3
RSIDS,11,600000,23008.511,1
RSIDS,11,600000,23510.935,2
RSIDS,11,600000,23211.263,3
RSIDS,11,120000,30493.428,1
RSIDS,11,120000,30348.665,2
RSIDS,11,120000,30279.738,3
RSIDS,11,1800000,55129.086,1
RSIDS,11,1800000,55727.102,2
RSIDS,11,1800000,48844.591,3
RSIDS,12,100000,22741.723,1
RSIDS,12,100000,27915.284,2
RSIDS,12,100000,22777.472,3
RSIDS,12,600000,23147.431,1
RSIDS,12,600000,22936.279,2
RSIDS,12,600000,22981.590,3
RSIDS,12,120000,30469.779,1
RSIDS,12,120000,30110.758,2
RSIDS,12,120000,35896.148,3
RSIDS,12,1800000,55389.793,1
RSIDS,12,1800000,48584.027,2
RSIDS,12,1800000,55067.780,3
RSIDS,13,100000,22736.233,1
RSIDS,13,100000,22737.196,2
RSIDS,13,100000,22685.724,3
RSIDS,13,600000,22733.782,1
RSIDS,13,600000,23142.504,2
RSIDS,13,600000,23027.216,3
RSIDS,13,120000,30269.775,1
RSIDS,13,120000,30099.849,2
RSIDS,13,120000,30047.371,3
RSIDS,13,1800000,48570.355,1
RSIDS,13,1800000,54709.391,2
RSIDS,13,1800000,48418.479,3
RSIDS,14,100000,22766.790,1
RSIDS,14,100000,28165.895,2
RSIDS,14,100000,22622.183,3
RSIDS,14,600000,23079.535,1
RSIDS,14,600000,23033.811,2
RSIDS,14,600000,22773.795,3
RSIDS,14,120000,30329.590,1
RSIDS,14,120000,30267.365,2
RSIDS,14,120000,29980.140,3
RSIDS,14,1800000,48010.131,1
RSIDS,14,1800000,55144.465,2
RSIDS,14,1800000,55179.817,3
RSIDS,15,100000,25437.031,1
RSIDS,15,100000,22622.009,2
RSIDS,15,100000,22679.931,3
RSIDS,15,600000,23041.146,1
RSIDS,15,600000,23430.089,2
RSIDS,15,600000,22998.226,3
RSIDS,15,120000,30620.266,1
RSIDS,15,120000,30784.825,2
RSIDS,15,120000,36194.348,3
RSIDS,15,1800000,55470.826,1
RSIDS,15,1800000,54683.630,2
RSIDS,15,1800000,48863.947,3
RSIDS,16,100000,23079.844,1
RSIDS,16,100000,22845.265,2
RSIDS,16,100000,23097.405,3
RSIDS,16,600000,23314.184,1
RSIDS,16,600000,23380.184,2
RSIDS,16,600000,22883.715,3
RSIDS,16,120000,30436.501,1
RSIDS,16,120000,30634.711,2
RSIDS,16,120000,36844.945,3
RSIDS,16,1800000,54377.327,1
RSIDS,16,1800000,48955.828,2
RSIDS,16,1800000,55341.028,3
RSIDS,17,100000,22787.656,1
RSIDS,17,100000,22937.106,2
RSIDS,17,100000,23079.502,3
RSIDS,17,600000,23104.196,1
RSIDS,17,600000,28791.775,2
RSIDS,17,600000,22848.535,3
RSIDS,17,120000,30575.257,1
RSIDS,17,120000,30057.775,2
RSIDS,17,120000,30221.610,3
RSIDS,17,1800000,48072.595,1
RSIDS,17,1800000,55428.653,2
RSIDS,17,1800000,54587.387,3
RSIDS,18,100000,23183.962,1
RSIDS,18,100000,22995.410,2
RSIDS,18,100000,22823.818,3
RSIDS,18,600000,23204.344,1
RSIDS,18,600000,22921.414,2
RSIDS,18,600000,23377.091,3
RSIDS,18,120000,30742.452,1
RSIDS,18,120000,36713.096,2
RSIDS,18,120000,30209.308,3
RSIDS,18,1800000,55584.444,1
RSIDS,18,1800000,55151.603,2
RSIDS,18,1800000,49383.225,3
RSIDS,19,100000,25897.372,1
RSIDS,19,100000,23062.607,2
RSIDS,19,100000,22825.413,3
RSIDS,19,600000,23185.190,1
RSIDS,19,600000,23269.369,2
RSIDS,19,600000,22816.283,3
RSIDS,19,120000,35865.479,1
RSIDS,19,120000,31636.572,2
RSIDS,19,120000,30791.989,3
RSIDS,19,1800000,54452.295,1
RSIDS,19,1800000,48293.879,2
RSIDS,19,1800000,55557.383,3
RSIDS,20,100000,22874.563,1
RSIDS,20,100000,22859.447,2
RSIDS,20,100000,22939.487,3
RSIDS,20,600000,24062.429,1
RSIDS,20,600000,23291.605,2
RSIDS,20,600000,22971.232,3
RSIDS,20,120000,30828.091,1
RSIDS,20,120000,30931.022,2
RSIDS,20,120000,30772.714,3
RSIDS,20,1800000,48971.653,1
RSIDS,20,1800000,56474.536,2
RSIDS,20,1800000,55043.597,3
RSIDS,21,100000,22870.048,1
RSIDS,21,100000,23670.946,2
RSIDS,21,100000,23164.925,3
RSIDS,21,600000,23447.788,1
RSIDS,21,600000,23503.892,2
RSIDS,21,600000,23374.063,3
RSIDS,21,120000,36313.176,1
RSIDS,21,120000,30464.948,2
RSIDS,21,120000,30344.270,3
RSIDS,21,1800000,55289.075,1
RSIDS,21,1800000,54322.452,2
RSIDS,21,1800000,48060.933,3
RSIDS,22,100000,22994.018,1
RSIDS,22,100000,23119.857,2
RSIDS,22,100000,23071.935,3
RSIDS,22,600000,23225.109,1
RSIDS,22,600000,23135.044,2
RSIDS,22,600000,23013.201,3
RSIDS,22,120000,30413.758,1
RSIDS,22,120000,30528.202,2
RSIDS,22,120000,30597.580,3
RSIDS,22,1800000,47722.305,1
RSIDS,22,1800000,54520.891,2
RSIDS,22,1800000,48618.668,3
RSIDS,23,100000,25422.371,1
RSIDS,23,100000,22454.392,2
RSIDS,23,100000,22810.054,3
RSIDS,23,600000,22899.947,1
RSIDS,23,600000,22992.242,2
RSIDS,23,600000,23118.520,3
RSIDS,23,120000,30533.389,1
RSIDS,23,120000,36473.418,2
RSIDS,23,120000,30355.561,3
RSIDS,23,1800000,55044.567,1
RSIDS,23,1800000,47994.293,2
RSIDS,23,1800000,55272.862,3
RSIDS,24,100000,22791.750,1
RSIDS,24,100000,22581.411,2
RSIDS,24,100000,22757.292,3
RSIDS,24,600000,23055.625,1
RSIDS,24,600000,22894.376,2
RSIDS,24,600000,28293.691,3
RSIDS,24,120000,31586.546,1
RSIDS,24,120000,30024.402,2
RSIDS,24,120000,30424.988,3
RSIDS,24,1800000,48714.547,1
RSIDS,24,1800000,55363.058,2
RSIDS,24,1800000,48096.056,3
RSIDS,25,100000,22771.254,1
RSIDS,25,100000,27778.059,2
RSIDS,25,100000,22484.563,3
RSIDS,25,600000,23364.847,1
RSIDS,25,600000,22909.243,2
RSIDS,25,600000,22992.251,3
RSIDS,25,120000,30127.178,1
RSIDS,25,120000,36296.227,2
RSIDS,25,120000,30264.063,3
RSIDS,25,1800000,54420.990,1
RSIDS,25,1800000,55608.130,2
RSIDS,25,1800000,48953.309,3
RSIDS,26,100000,28748.718,1
RSIDS,26,100000,22741.861,2
RSIDS,26,100000,22690.775,3
RSIDS,26,600000,23139.528,1
RSIDS,26,600000,23090.981,2
RSIDS,26,600000,23333.262,3
RSIDS,26,120000,30359.702,1
RSIDS,26,120000,30691.977,2
RSIDS,26,120000,35750.774,3
RSIDS,26,1800000,55798.656,1
RSIDS,26,1800000,55596.866,2
RSIDS,26,1800000,49098.151,3
RSIDS,27,100000,25515.084,1
RSIDS,27,100000,22672.968,2
RSIDS,27,100000,22726.656,3
RSIDS,27,600000,23200.538,1
RSIDS,27,600000,23435.941,2
RSIDS,27,600000,23202.063,3
RSIDS,27,120000,31027.985,1
RSIDS,27,120000,30894.965,2
RSIDS,27,120000,36055.974,3
RSIDS,27,1800000,54661.537,1
RSIDS,27,1800000,49170.664,2
RSIDS,27,1800000,55329.039,3
RSIDS,28,100000,23148.822,1
RSIDS,28,100000,22952.198,2
RSIDS,28,100000,23006.620,3
RSIDS,28,600000,23134.379,1
RSIDS,28,600000,23370.347,2
RSIDS,28,600000,23281.873,3
RSIDS,28,120000,30061.680,1
RSIDS,28,120000,30853.085,2
RSIDS,28,120000,30533.443,3
RSIDS,28,1800000,48282.944,1
RSIDS,28,1800000,55810.704,2
RSIDS,28,1800000,55022.372,3
RSIDS,29,100000,23391.567,1
RSIDS,29,100000,23000.982,2
RSIDS,29,100000,22794.573,3
RSIDS,29,600000,22926.421,1
RSIDS,29,600000,23044.320,2
RSIDS,29,600000,23260.880,3
RSIDS,29,120000,30711.666,1
RSIDS,29,120000,29989.938,2
RSIDS,29,120000,36355.152,3
RSIDS,29,1800000,54353.271,1
RSIDS,29,1800000,54802.786,2
RSIDS,29,1800000,48776.501,3
RSIDS,30,100000,22950.652,1
RSIDS,30,100000,23476.688,2
RSIDS,30,100000,23091.353,3
RSIDS,30,600000,23068.598,1
RSIDS,30,600000,22970.911,2
RSIDS,30,600000,23392.972,3
RSIDS,30,120000,31715.610,1
RSIDS,30,120000,30888.408,2
RSIDS,30,120000,30583.148,3
RSIDS,30,1800000,48310.115,1
RSIDS,30,1800000,55558.623,2
RSIDS,30,1800000,54218.304,3
RSIDS,31,100000,25421.704,1
RSIDS,31,100000,22754.426,2
RSIDS,31,100000,22992.971,3
RSIDS,31,600000,23081.327,1
RSIDS,31,600000,23280.551,2
RSIDS,31,600000,23270.181,3
RSIDS,31,120000,30646.716,1
RSIDS,31,120000,30811.685,2
RSIDS,31,120000,31126.066,3
RSIDS,31,1800000,48460.448,1
RSIDS,31,1800000,55969.117,2
RSIDS,31,1800000,54813.006,3
RSIDS,32,100000,22921.630,1
RSIDS,32,100000,22962.952,2
RSIDS,32,100000,22985.162,3
RSIDS,32,600000,22862.519,1
RSIDS,32,600000,23183.253,2
RSIDS,32,600000,23430.024,3
RSIDS,32,120000,30912.262,1
RSIDS,32,120000,30912.402,2
RSIDS,32,120000,30801.508,3
RSIDS,32,1800000,49294.797,1
RSIDS,32,1800000,55778.387,2
RSIDS,32,1800000,48943.207,3
RSIDS,33,100000,22677.609,1
RSIDS,33,100000,22819.632,2
RSIDS,33,100000,23001.568,3
RSIDS,33,600000,23054.376,1
RSIDS,33,600000,23252.657,2
RSIDS,33,600000,23339.654,3
RSIDS,33,120000,30470.784,1
RSIDS,33,120000,30301.514,2
RSIDS,33,120000,30569.364,3
RSIDS,33,1800000,48361.728,1
RSIDS,33,1800000,55835.822,2
RSIDS,33,1800000,55057.171,3
RSIDS,34,100000,23814.411,1
RSIDS,34,100000,23172.574,2
RSIDS,34,100000,22833.052,3
RSIDS,34,600000,23150.462,1
RSIDS,34,600000,23412.828,2
RSIDS,34,600000,23012.450,3
RSIDS,34,120000,31461.316,1
RSIDS,34,120000,36119.264,2
RSIDS,34,120000,30356.709,3
RSIDS,34,1800000,55440.458,1
RSIDS,34,1800000,54153.148,2
RSIDS,34,1800000,49044.037,3
RSIDS,35,100000,25655.544,1
RSIDS,35,100000,22959.401,2
RSIDS,35,100000,22969.661,3
RSIDS,35,600000,23153.271,1
RSIDS,35,600000,22851.736,2
RSIDS,35,600000,23342.403,3
RSIDS,35,120000,31359.946,1
RSIDS,35,120000,30314.059,2
RSIDS,35,120000,30462.908,3
RSIDS,35,1800000,53858.574,1
RSIDS,35,1800000,48828.078,2
RSIDS,35,1800000,56632.043,3
RSIDS,36,100000,22945.709,1
RSIDS,36,100000,22677.243,2
RSIDS,36,100000,23741.821,3
RSIDS,36,600000,23240.138,1
RSIDS,36,600000,23333.410,2
RSIDS,36,600000,23365.304,3
RSIDS,36,120000,36412.903,1
RSIDS,36,120000,30589.287,2
RSIDS,36,120000,30222.813,3
RSIDS,36,1800000,55956.515,1
RSIDS,36,1800000,54588.252,2
RSIDS,36,1800000,48965.181,3
RSIDS,37,100000,22880.881,1
RSIDS,37,100000,23040.815,2
RSIDS,37,100000,28522.476,3
RSIDS,37,600000,22999.632,1
RSIDS,37,600000,22993.602,2
RSIDS,37,600000,23110.398,3
RSIDS,37,120000,30188.362,1
RSIDS,37,120000,30433.411,2
RSIDS,37,120000,30565.314,3
RSIDS,37,1800000,55134.413,1
RSIDS,37,1800000,48525.183,2
RSIDS,37,1800000,56673.816,3
RSIDS,38,100000,23112.662,1
RSIDS,38,100000,22882.815,2
RSIDS,38,100000,22887.409,3
RSIDS,38,600000,23201.553,1
RSIDS,38,600000,28217.673,2
RSIDS,38,600000,23091.215,3
RSIDS,38,120000,30316.314,1
RSIDS,38,120000,30335.245,2
RSIDS,38,120000,30382.845,3
RSIDS,38,1800000,48026.654,1
RSIDS,38,1800000,55266.140,2
RSIDS,38,1800000,48423.188,3
RSIDS,39,100000,22909.490,1
RSIDS,39,100000,22447.585,2
RSIDS,39,100000,22877.406,3
RSIDS,39,600000,23151.650,1
RSIDS,39,600000,22887.155,2
RSIDS,39,600000,23297.346,3
RSIDS,39,120000,30475.588,1
RSIDS,39,120000,30223.068,2
RSIDS,39,120000,30496.021,3
RSIDS,39,1800000,55435.454,1
RSIDS,39,1800000,48448.385,2
RSIDS,39,1800000,55844.691,3
RSIDS,40,100000,22980.827,1
RSIDS,40,100000,22695.057,2
RSIDS,40,100000,22768.049,3
RSIDS,40,600000,22997.261,1
RSIDS,40,600000,23204.997,2
RSIDS,40,600000,23110.594,3
RSIDS,40,120000,30905.112,1
RSIDS,40,120000,36324.950,2
RSIDS,40,120000,30785.000,3
RSIDS,40,1800000,55645.875,1
RSIDS,40,1800000,54953.122,2
RSIDS,40,1800000,48864.617,3
RSIDS,41,100000,23289.617,1
RSIDS,41,100000,23329.747,2
RSIDS,41,100000,22948.978,3
RSIDS,41,600000,28690.819,1
RSIDS,41,600000,22987.219,2
RSIDS,41,600000,23012.286,3
RSIDS,41,120000,30716.780,1
RSIDS,41,120000,30753.722,2
RSIDS,41,120000,30583.040,3
RSIDS,41,1800000,55018.889,1
RSIDS,41,1800000,56183.521,2
RSIDS,41,1800000,49371.437,3
RSIDS,42,100000,23156.978,1
RSIDS,42,100000,22919.088,2
RSIDS,42,100000,23096.358,3
RSIDS,42,600000,23553.477,1
RSIDS,42,600000,22937.184,2
RSIDS,42,600000,23123.051,3
RSIDS,42,120000,31088.038,1
RSIDS,42,120000,30719.377,2
RSIDS,42,120000,30309.137,3
RSIDS,42,1800000,48686.045,1
RSIDS,42,1800000,56169.779,2
RSIDS,42,1800000,55314.350,3
RSIDS,43,100000,29624.548,1
RSIDS,43,100000,24023.493,2
RSIDS,43,100000,23350.646,3
RSIDS,43,600000,23416.487,1
RSIDS,43,600000,23264.336,2
RSIDS,43,600000,23840.596,3
RSIDS,43,120000,36113.870,1
RSIDS,43,120000,31110.137,2
RSIDS,43,120000,30751.919,3
RSIDS,43,1800000,48203.411,1
RSIDS,43,1800000,55680.427,2
RSIDS,43,1800000,55540.265,3
RSIDS,44,100000,22981.134,1
RSIDS,44,100000,22990.285,2
RSIDS,44,100000,22670.203,3
RSIDS,44,600000,22768.464,1
RSIDS,44,600000,22777.319,2
RSIDS,44,600000,23234.289,3
RSIDS,44,120000,31110.815,1
RSIDS,44,120000,36446.289,2
RSIDS,44,120000,30414.228,3
RSIDS,44,1800000,55735.797,1
RSIDS,44,1800000,54924.112,2
RSIDS,44,1800000,49986.113,3
RSIDS,45,100000,23067.495,1
RSIDS,45,100000,22915.473,2
RSIDS,45,100000,22754.481,3
RSIDS,45,600000,23180.355,1
RSIDS,45,600000,22969.551,2
RSIDS,45,600000,23186.106,3
RSIDS,45,120000,30853.263,1
RSIDS,45,120000,30791.808,2
RSIDS,45,120000,30822.708,3
RSIDS,45,1800000,55438.563,1
RSIDS,45,1800000,55163.760,2
RSIDS,45,1800000,49035.902,3
RSIDS,46,100000,22840.408,1
RSIDS,46,100000,22780.708,2
RSIDS,46,100000,22763.770,3
RSIDS,46,600000,23092.140,1
RSIDS,46,600000,23356.090,2
RSIDS,46,600000,23177.264,3
RSIDS,46,120000,36633.168,1
RSIDS,46,120000,30215.388,2
RSIDS,46,120000,30462.890,3
RSIDS,46,1800000,55701.335,1
RSIDS,46,1800000,54176.553,2
RSIDS,46,1800000,49136.421,3
RSIDS,47,100000,28777.453,1
RSIDS,47,100000,22530.823,2
RSIDS,47,100000,22779.457,3
RSIDS,47,600000,23192.089,1
RSIDS,47,600000,23168.195,2
RSIDS,47,600000,23501.469,3
RSIDS,47,120000,30417.126,1
RSIDS,47,120000,31065.305,2
RSIDS,47,120000,36413.977,3
RSIDS,47,1800000,54575.968,1
RSIDS,47,1800000,55743.283,2
RSIDS,47,1800000,48473.440,3
RSIDS,48,100000,22917.705,1
RSIDS,48,100000,22979.963,2
RSIDS,48,100000,22759.375,3
RSIDS,48,600000,23624.626,1
RSIDS,48,600000,22920.450,2
RSIDS,48,600000,22998.717,3
RSIDS,48,120000,30668.502,1
RSIDS,48,120000,30487.350,2
RSIDS,48,120000,29964.411,3
RSIDS,48,1800000,48436.271,1
RSIDS,48,1800000,55774.685,2
RSIDS,48,1800000,49445.656,3
RSIDS,49,100000,22859.742,1
RSIDS,49,100000,22856.492,2
RSIDS,49,100000,28134.315,3
RSIDS,49,600000,23256.048,1
RSIDS,49,600000,22914.146,2
RSIDS,49,600000,22991.175,3
RSIDS,49,120000,30547.034,1
RSIDS,49,120000,30347.709,2
RSIDS,49,120000,30458.384,3
RSIDS,49,1800000,54731.079,1
RSIDS,49,1800000,47985.110,2
RSIDS,49,1800000,55929.153,3
RSIDS,0,200000,22570.609,1
RSIDS,0,200000,23228.998,2
RSIDS,0,200000,23082.701,3
RSIDS,0,600000,23553.571,1
RSIDS,0,600000,23371.271,2
RSIDS,0,600000,23282.334,3
RSIDS,0,100000,24646.461,1
RSIDS,0,100000,24424.426,2
RSIDS,0,100000,24057.843,3
RSIDS,0,140000,30749.946,1
RSIDS,0,140000,30907.632,2
RSIDS,0,140000,31431.170,3
RSIDS,0,1800000,55568.386,1
RSIDS,0,1800000,55408.661,2
RSIDS,0,1800000,55313.708,3
RSIDS,1,200000,22924.123,1
RSIDS,1,200000,22570.020,2
RSIDS,1,200000,22376.588,3
RSIDS,1,600000,23329.869,1
RSIDS,1,600000,23164.855,2
RSIDS,1,600000,22781.530,3
RSIDS,1,100000,24068.927,1
RSIDS,1,100000,24299.326,2
RSIDS,1,100000,23964.381,3
RSIDS,1,140000,30757.252,1
RSIDS,1,140000,31023.181,2
RSIDS,1,140000,30890.014,3
RSIDS,1,1800000,56350.684,1
RSIDS,1,1800000,48727.995,2
RSIDS,1,1800000,50073.615,3
RSIDS,2,200000,22776.693,1
RSIDS,2,200000,22716.153,2
RSIDS,2,200000,22405.269,3
RSIDS,2,600000,22988.426,1
RSIDS,2,600000,23140.497,2
RSIDS,2,600000,23236.107,3
RSIDS,2,100000,23836.280,1
RSIDS,2,100000,23985.480,2
RSIDS,2,100000,24355.529,3
RSIDS,2,140000,31097.723,1
RSIDS,2,140000,37498.878,2
RSIDS,2,140000,31089.291,3
RSIDS,2,1800000,49479.175,1
RSIDS,2,1800000,48618.037,2
RSIDS,2,1800000,57032.706,3
RSIDS,3,200000,22288.536,1
RSIDS,3,200000,22645.641,2
RSIDS,3,200000,22542.973,3
RSIDS,3,600000,23164.082,1
RSIDS,3,600000,23225.450,2
RSIDS,3,600000,23044.101,3
RSIDS,3,100000,24352.920,1
RSIDS,3,100000,24187.804,2
RSIDS,3,100000,24070.393,3
RSIDS,3,140000,30999.064,1
RSIDS,3,140000,31120.204,2
RSIDS,3,140000,31778.001,3
RSIDS,3,1800000,55216.729,1
RSIDS,3,1800000,49802.661,2
RSIDS,3,1800000,55867.009,3
RSIDS,4,200000,22804.605,1
RSIDS,4,200000,22788.535,2
RSIDS,4,200000,22571.296,3
RSIDS,4,600000,23457.142,1
RSIDS,4,600000,23339.225,2
RSIDS,4,600000,22943.102,3
RSIDS,4,100000,23935.974,1
RSIDS,4,100000,23993.459,2
RSIDS,4,100000,23765.511,3
RSIDS,4,140000,30520.868,1
RSIDS,4,140000,31152.777,2
RSIDS,4,140000,30712.470,3
RSIDS,4,1800000,48975.285,1
RSIDS,4,1800000,55035.613,2
RSIDS,4,1800000,54788.749,3
RSIDS,5,200000,22801.427,1
RSIDS,5,200000,22845.594,2
RSIDS,5,200000,22853.215,3
RSIDS,5,600000,23237.379,1
RSIDS,5,600000,23388.610,2
RSIDS,5,600000,23378.090,3
RSIDS,5,100000,23932.397,1
RSIDS,5,100000,24245.139,2
RSIDS,5,100000,24123.952,3
RSIDS,5,140000,30714.215,1
RSIDS,5,140000,30740.858,2
RSIDS,5,140000,36232.069,3
RSIDS,5,1800000,48358.461,1
RSIDS,5,1800000,55912.708,2
RSIDS,5,1800000,56766.739,3
RSIDS,6,200000,22614.475,1
RSIDS,6,200000,22719.024,2
RSIDS,6,200000,22573.165,3
RSIDS,6,600000,23004.643,1
RSIDS,6,600000,22864.353,2
RSIDS,6,600000,24403.697,3
RSIDS,6,100000,24327.026,1
RSIDS,6,100000,24272.922,2
RSIDS,6,100000,24275.483,3
RSIDS,6,140000,36388.467,1
RSIDS,6,140000,29908.468,2
RSIDS,6,140000,30542.367,3
RSIDS,6,1800000,48765.436,1
RSIDS,6,1800000,56287.421,2
RSIDS,6,1800000,55067.104,3
RSIDS,7,200000,22506.360,2
RSIDS,7,200000,22625.224,3
RSIDS,7,600000,23138.345,1
RSIDS,7,600000,22933.102,2
RSIDS,7,600000,23322.753,3
RSIDS,7,100000,24189.577,1
RSIDS,7,100000,23943.905,2
RSIDS,7,100000,23975.875,3
RSIDS,7,140000,30468.601,1
RSIDS,7,140000,30769.133,2
RSIDS,7,140000,30612.657,3
RSIDS,7,1800000,49420.223,1
RSIDS,7,1800000,55724.943,2
RSIDS,7,1800000,48908.293,3
RSIDS,8,200000,22609.727,1
RSIDS,8,200000,22731.639,2
RSIDS,8,200000,22447.930,3
RSIDS,8,600000,23420.670,1
RSIDS,8,600000,23219.401,2
RSIDS,8,600000,28914.657,3
RSIDS,8,100000,24370.133,1
RSIDS,8,100000,24090.596,2
RSIDS,8,100000,23984.520,3
RSIDS,8,140000,35972.254,1
RSIDS,8,140000,30039.795,2
RSIDS,8,140000,30144.901,3
RSIDS,8,1800000,54795.144,1
RSIDS,8,1800000,54797.040,2
RSIDS,8,1800000,48957.946,3
RSIDS,9,200000,22619.427,1
